post_id,text,time,image,image_lowquality,video,post_url,ocr
657644903073918,"TODAY IN HISTORY

Exactly 76 years ago, the University of San Jose - Recoletos (formerly Colegio de San Jose-Recoletos) opened its first school year.

The student population was 940, a figure beyond the expectations of the Augustinian Recollect friars. Fray Martin Legarra worked as administrator along with Esteban Tejedor, Alfred Rennix, and Miguel Navarro.¹

#TakingYouForwardSince1947

¹ History of Augustinian Recollects in Cebu Since 1621: Studies and Sources by Emmanuel Luis A. Romanillos (2021)",2023-07-07T11:06:36,,https://scontent.fceb2-2.fna.fbcdn.net/v/t39.30808-6/358534475_657644566407285_1395713731840672296_n.jpg?stp=cp0_dst-jpg_e15_p320x320_q65&_nc_cat=102&cb=99be929b-59f725be&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_eui2=AeHs2z0SZKNy_pwuTxNt9pZQDwNXc2pDnBEPA1dzakOcEcHkkEdxj45nCXwWoSuX3OmwxKtM_T6evBMIlKRvoEMs&_nc_ohc=8X3LxrCrgh8AX9LhFj-&_nc_zt=23&_nc_ht=scontent.fceb2-2.fna&oh=00_AfCTVow641GJsWn81UVJeQk4pRoxHszyFToU1IcSjuOD6Q&oe=64B062B2,,https://facebook.com/usjr.official/posts/657644903073918,How can I help you today?
1244768046405815,"Catch us today at 2PM as we explore Cebu City's numerous cultural and heritage gems, right in the heart of the city! as we explore and learn how to appreciate these structures with new information we might not have yet known.

Joining us is Architect Kristi Gultiano, whose passion for heritage architecture has become a personal advocacy.",2023-07-06T14:00:40,,https://scontent.fceb2-2.fna.fbcdn.net/v/t15.5256-10/358491503_763022002297902_3676466965174918458_n.jpg?stp=cp0_dst-jpg_e15_p173x172_q65&_nc_cat=100&cb=99be929b-59f725be&ccb=1-7&_nc_sid=ccf8b3&efg=eyJpIjoidCJ9&_nc_eui2=AeFKWf7RaQNv76VrlUitm8PIjzWFAIGureGPNYUAga6t4YoueadJFPAn7AetPQlLruy0lSb6RjVsH_l1yYLIJ2Qy&_nc_ohc=W42b3lGkYcQAX8aFkYG&_nc_ht=scontent.fceb2-2.fna&oh=00_AfCM9WGeXlpmq3kM_F2Kghog3W4qYTkY3U7BUXmxhcTuBw&oe=64B211AE,https://scontent.fceb2-2.fna.fbcdn.net/v/t42.1790-2/10000000_1704121936683029_6832229117695761957_n.mp4?_nc_cat=100&vs=534896f529be7d74&_nc_vs=HBksFQAYJEdJQ1dtQUFWb0xETzR3MEdBQ1VlVmhBdjlOQmVidjRHQUFBRhUAAsgBABUAGCRHSUNXbUFDeGUtSHNSMk1EQUFhYWZKbTVlcEJ5YnY0R0FBQUYVAgLIAQAoRC1pICclcycgLWZiX3VzZV90ZmR0X3N0YXJ0dGltZSAxIC1pICclcycgLWMgY29weSAtbW92ZmxhZ3MgZmFzdHN0YXJ0KweIEnByb2dyZXNzaXZlX3JlY2lwZQExDXN1YnNhbXBsZV9mcHMAEHZtYWZfZW5hYmxlX25zdWIAIG1lYXN1cmVfb3JpZ2luYWxfcmVzb2x1dGlvbl9zc2ltAChjb21wdXRlX3NzaW1fb25seV9hdF9vcmlnaW5hbF9yZXNvbHV0aW9uAB11c2VfbGFuY3pvc19mb3JfdnFtX3Vwc2NhbGluZwARZGlzYWJsZV9wb3N0X3B2cXMAFQAlAByMF0AAAAAAAAAAEREAAAAmmNWmxNv82gIVAigCQzMYA2F2MRwXQLDYY9cKPXEYGWRhc2hfbGl2ZV9tZF9mcmFnXzJfdmlkZW8SABgYdmlkZW9zLnZ0cy5jYWxsYmFjay5wcm9kOBJWSURFT19WSUVXX1JFUVVFU1QbCogVb2VtX3RhcmdldF9lbmNvZGVfdGFnBm9lcF9zZBNvZW1fcmVxdWVzdF90aW1lX21zATAMb2VtX2NmZ19ydWxlCndhc2xpdmVfc2QTb2VtX3JvaV9yZWFjaF9jb3VudAYxNjUwMjURb2VtX2lzX2V4cGVyaW1lbnQADG9lbV92aWRlb19pZBAxMjQ0NzUxMTYzMDc0MTcwEm9lbV92aWRlb19hc3NldF9pZBAxODY2NDE0MjM3MDY1Mjk4FW9lbV92aWRlb19yZXNvdXJjZV9pZA83NjMwMDQ2MzU2MzI5NzIcb2VtX3NvdXJjZV92aWRlb19lbmNvZGluZ19pZA8yNTA5MDg1MTA5OTMyODMOdnRzX3JlcXVlc3RfaWQAJQQcACXEARsHiAFzBDM5MjUCY2QKMjAyMy0wNy0wNQNyY2IGMTY1MDAwA2FwcBxDb250ZW50IFRhYiBvZiBhIFBhZ2Ugb24gd3d3AmN0HE5FV19DT05UQUlORURfUE9TVF9CUk9BRENBU1QTb3JpZ2luYWxfZHVyYXRpb25fcwc0MzEzNTMxAnRzFHByb2dyZXNzaXZlX29yZGVyaW5nAA%3D%3D&ccb=1-7&_nc_sid=f6c681&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9zZCJ9&_nc_eui2=AeEbyFsU8Bvvw5SQuax7_dnHbCVia1ozKChsJWJrWjMoKOZpg0COSyevJmg5H4yJx1HcPPtW0ryEtJ7H-kbIty7n&_nc_ohc=g6PaaPrnzScAX9GVCHp&_nc_rml=0&_nc_ht=scontent.fceb2-2.fna&oh=00_AfCKp3K8Pyi4uDoMR-z-D92JlLfrdagl5eiITW4Qylw1lQ&oe=64B14E2F&_nc_rid=921914575682037,https://facebook.com/usjr.official/posts/1244768046405815,How can I assist you today?
656409826530759,"#USJRadvisory | The names of four offices in the University of San Jose-Recoletos were changed by the School Board effective July 3, 2023.

Meanwhile, a new office has been created.

Read more:

USJR.EDU.PH
Four USJ-R offices change nomenclature - University of San Jose - Recoletos",2023-07-05T14:22:24,,https://external.fceb6-1.fna.fbcdn.net/emg1/v/t13/13676658507867059139?url=https%3A%2F%2Fusjr.edu.ph%2Fwp-content%2Fuploads%2F2016%2F04%2F48587645.jpg&fb_obo=1&utld=edu.ph&stp=c0.5000x0.5000f_dst-jpg_flffffff_p476x249_q75&_nc_eui2=AeG62FTGaaBb4xEwkx4sNER3AN8yMwZK88oA3zIzBkrzypt3skFGj1jZEOfSOcxwrhcYTfgsFVLHn5rq84HG0unC&ccb=13-1&oh=06_AbF_YOCdnlRj8tg-sQlasBjBJz4aN5BUjn8KeZzmIVAuuw&oe=64ADD6A2&_nc_sid=2b8b93,,https://facebook.com/usjr.official/posts/656409826530759,
656401709864904,"De La Salle University through the Institute of Biomedical Engineering and Health Technologies (IBEHT) and University of San Jose-Recoletos are set to collaborate on health researches.

The agreement between the two Universities was signed earlier today at the Health Research and Innovation Symposium.

The two are expected to collaborate on projects, joint organization of research conferences, and capacity building activities, and dissemination of research that would help increase the critical mass of experts on the field of biomedical engineering.

#USJRat75
#TakingYouForwardSince1947",2023-07-05T14:02:42,https://scontent.fceb2-2.fna.fbcdn.net/v/t39.30808-6/358426603_656394779865597_2399371257351616640_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=107&cb=99be929b-59f725be&ccb=1-7&_nc_sid=0be424&efg=eyJpIjoidCJ9&_nc_eui2=AeGXLwb-htQQdf7cTQCQssJSlHNZhBdWi72Uc1mEF1aLvd9mNE5n4bekOW5NbCIEb0Gs47OuCAeRFDktiIRLwaQJ&_nc_ohc=8uxw6E5mYbUAX-PLMfF&_nc_zt=23&_nc_ht=scontent.fceb2-2.fna&oh=00_AfATSFhygh9IhPVRINIGSQQuEd8SBO72sP35LUmZbpM34w&oe=64B0AD86&manual_redirect=1,https://scontent.fceb2-2.fna.fbcdn.net/v/t39.30808-6/358426603_656394779865597_2399371257351616640_n.jpg?stp=cp0_dst-jpg_e15_p160x160_q65&_nc_cat=107&cb=99be929b-59f725be&ccb=1-7&_nc_sid=0be424&efg=eyJpIjoidCJ9&_nc_eui2=AeGXLwb-htQQdf7cTQCQssJSlHNZhBdWi72Uc1mEF1aLvd9mNE5n4bekOW5NbCIEb0Gs47OuCAeRFDktiIRLwaQJ&_nc_ohc=8uxw6E5mYbUAX-PLMfF&_nc_zt=23&_nc_ht=scontent.fceb2-2.fna&oh=00_AfBRvdkNbISXO0q0BIfHk7Ch9GpCN7T0TboqyMBkgiD8KA&oe=64B0AD86,,https://facebook.com/usjr.official/posts/656401709864904,How can I help you today?
620406086731971,"National Culture Consciousness Week
Catch us today at 2PM as we explore some undiscovered Cebuano rituals and practices! Joining us is Mr. Mark Arnold Langahid, who did the research on these undiscovered rituals and practices themselves.

Curious about what he discovered? Watch this online presentation!",2023-07-05T13:53:00,,https://scontent.fmnl8-2.fna.fbcdn.net/v/t15.5256-10/358349336_1220655861776431_3393530142079874248_n.jpg?stp=cp0_dst-jpg_e15_p173x172_q65&_nc_cat=111&cb=99be929b-59f725be&ccb=1-7&_nc_sid=ccf8b3&efg=eyJpIjoidCJ9&_nc_eui2=AeGN5VBEiOlTvGmAHv2YTlzszjMGommiHoDOMwaiaaIegG_Xdbf-4gUkx5Vn3j_MUBden7U02o3gslmgCmfYJmuJ&_nc_ohc=6LoQ7JbTgKMAX99hYPa&_nc_ht=scontent.fmnl8-2.fna&oh=00_AfCrvYQPIedafgj8dQK0cCeE_k-DRzBnCUyq2T33x5srHg&oe=64B0C61A,https://scontent.fceb2-1.fna.fbcdn.net/v/t42.1790-2/10000000_1202607260435355_797305054264431894_n.mp4?_nc_cat=106&vs=d4d7aa07c9660029&_nc_vs=HBksFQAYJEdJQ1dtQUNiQTVEU3cwVUVBQllWRHZtNG1CQUxidjRHQUFBRhUAAsgBABUAGCRHSUNXbUFBWFNFR2U1MllEQUJYaFJKcVItcFI0YnY0R0FBQUYVAgLIAQAoRC1pICclcycgLWZiX3VzZV90ZmR0X3N0YXJ0dGltZSAxIC1pICclcycgLWMgY29weSAtbW92ZmxhZ3MgZmFzdHN0YXJ0KweIEnByb2dyZXNzaXZlX3JlY2lwZQExDXN1YnNhbXBsZV9mcHMAEHZtYWZfZW5hYmxlX25zdWIAIG1lYXN1cmVfb3JpZ2luYWxfcmVzb2x1dGlvbl9zc2ltAChjb21wdXRlX3NzaW1fb25seV9hdF9vcmlnaW5hbF9yZXNvbHV0aW9uAB11c2VfbGFuY3pvc19mb3JfdnFtX3Vwc2NhbGluZwARZGlzYWJsZV9wb3N0X3B2cXMAFQAlAByMF0AAAAAAAAAAEREAAAAm1MuIq5iLqwQVAigCQzMYA2F2MRwXQLQRh64UeuEYGWRhc2hfbGl2ZV9tZF9mcmFnXzJfdmlkZW8SABgYdmlkZW9zLnZ0cy5jYWxsYmFjay5wcm9kOBJWSURFT19WSUVXX1JFUVVFU1QbCogVb2VtX3RhcmdldF9lbmNvZGVfdGFnBm9lcF9zZBNvZW1fcmVxdWVzdF90aW1lX21zATAMb2VtX2NmZ19ydWxlCndhc2xpdmVfc2QTb2VtX3JvaV9yZWFjaF9jb3VudAYxNjUwMjYRb2VtX2lzX2V4cGVyaW1lbnQADG9lbV92aWRlb19pZA82MjA0MDYwODY3MzE5NzESb2VtX3ZpZGVvX2Fzc2V0X2lkDzIzMDMwMzYwMzE2MDI5MBVvZW1fdmlkZW9fcmVzb3VyY2VfaWQQMTIyMDY1MDE1MTc3NzAwMhxvZW1fc291cmNlX3ZpZGVvX2VuY29kaW5nX2lkEDYwNTE5NzUwNjQ5MTQ1NzIOdnRzX3JlcXVlc3RfaWQAJQQcACXEARsHiAFzBDgwNzACY2QKMjAyMy0wNy0wNANyY2IGMTY1MDAwA2FwcBxDb250ZW50IFRhYiBvZiBhIFBhZ2Ugb24gd3d3AmN0CUJST0FEQ0FTVBNvcmlnaW5hbF9kdXJhdGlvbl9zBzUxMzgxOTkCdHMUcHJvZ3Jlc3NpdmVfb3JkZXJpbmcA&ccb=1-7&_nc_sid=f6c681&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9zZCJ9&_nc_eui2=AeGrTOxIjX4tvVSBeCaDTtM76OdHpW1CRBLo50elbUJEEnHaDfZDiamQ7Pms7gdcLE3Bt2CKgA3FypICQ8hRJeJ4&_nc_ohc=PXT8z3GjYS8AX94NDz_&_nc_rml=0&_nc_ht=scontent.fceb2-1.fna&oh=00_AfB4J7XHN0aOuwfieX5-8lwqfDGXDfhKf_E3Y4KpVY95Dg&oe=64B0C91C&_nc_rid=119815264777054,https://facebook.com/usjr.official/posts/620406086731971,How may I assist you today?
1216032309797857,"National Culture Consciousness Week
Catch us this afternoon as we explore the treasure of culture and heritage, as well as see how we can interpret these treasures and integrate them in our leisure activities such as tours!

Joining us is Ms. PG Guba, a seasoned tour guide as well as strong culture and heritage advocate.",2023-07-04T14:04:55,,https://scontent.fceb2-1.fna.fbcdn.net/v/t15.5256-10/358168016_2849393915191425_4492151848682400887_n.jpg?stp=cp0_dst-jpg_e15_p173x172_q65&_nc_cat=106&cb=99be929b-59f725be&ccb=1-7&_nc_sid=ccf8b3&efg=eyJpIjoidCJ9&_nc_eui2=AeGq6-TDmUhy4_7leOmmtyu7M6grksR5TrUzqCuSxHlOtZu_Kh7K77iEgEhh9uY86qWxWEmLpmk6fLaaUALfkez_&_nc_ohc=lS6okgpmj8oAX-wHbCH&_nc_ht=scontent.fceb2-1.fna&oh=00_AfBpk5rRSyHj-2NvSmp2iRzD1irRQkluYjLPObNVIstX7w&oe=64B065AE,https://scontent.fceb2-1.fna.fbcdn.net/v/t42.1790-2/10000000_627599762671970_1240886304804890400_n.mp4?_nc_cat=103&vs=c100a07bcef52cc8&_nc_vs=HBksFQAYJEdJQ1dtQUJpU2VwMHpEb0NBQ0RuaWd5Rmd6Z1JidjRHQUFBRhUAAsgBABUAGCRHSUNXbUFEWE0zMHNzdm9DQU9nQjJLTXJSdmcyYnY0R0FBQUYVAgLIAQAoRC1pICclcycgLWZiX3VzZV90ZmR0X3N0YXJ0dGltZSAxIC1pICclcycgLWMgY29weSAtbW92ZmxhZ3MgZmFzdHN0YXJ0KweIEnByb2dyZXNzaXZlX3JlY2lwZQExDXN1YnNhbXBsZV9mcHMAEHZtYWZfZW5hYmxlX25zdWIAIG1lYXN1cmVfb3JpZ2luYWxfcmVzb2x1dGlvbl9zc2ltAChjb21wdXRlX3NzaW1fb25seV9hdF9vcmlnaW5hbF9yZXNvbHV0aW9uAB11c2VfbGFuY3pvc19mb3JfdnFtX3Vwc2NhbGluZwARZGlzYWJsZV9wb3N0X3B2cXMAFQAlAByMF0AAAAAAAAAAEREAAAAmtouR%2BrngjwoVAigCQzMYA2F2MRwXQLCbbhR64UgYGWRhc2hfbGl2ZV9tZF9mcmFnXzJfdmlkZW8SABgYdmlkZW9zLnZ0cy5jYWxsYmFjay5wcm9kOBJWSURFT19WSUVXX1JFUVVFU1QbCogVb2VtX3RhcmdldF9lbmNvZGVfdGFnBm9lcF9zZBNvZW1fcmVxdWVzdF90aW1lX21zATAMb2VtX2NmZ19ydWxlCndhc2xpdmVfc2QTb2VtX3JvaV9yZWFjaF9jb3VudAYxNjUwMjYRb2VtX2lzX2V4cGVyaW1lbnQADG9lbV92aWRlb19pZBAxMjE2MDMyMzA5Nzk3ODU3Em9lbV92aWRlb19hc3NldF9pZBAxNjUwODU0MTA4NzI4MTQyFW9lbV92aWRlb19yZXNvdXJjZV9pZBAyODQ5MzkyMTYxODU4MjY3HG9lbV9zb3VyY2VfdmlkZW9fZW5jb2RpbmdfaWQPNzY4OTcyMjc0OTIzNDkyDnZ0c19yZXF1ZXN0X2lkACUEHAAlxAEbB4gBcwQ2MDg5AmNkCjIwMjMtMDctMDMDcmNiBjE2NTAwMANhcHAcQ29udGVudCBUYWIgb2YgYSBQYWdlIG9uIHd3dwJjdAlCUk9BRENBU1QTb3JpZ2luYWxfZHVyYXRpb25fcwc0MjUxODk5AnRzFHByb2dyZXNzaXZlX29yZGVyaW5nAA%3D%3D&ccb=1-7&_nc_sid=b69459&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9zZCJ9&_nc_eui2=AeFnKG0Mls8huscNGFPro_OHXgDV_kcRMpdeANX-RxEyl_G39g0qYa8JTjNBpjZ7vq2ZxyRozIRP6kInycIhQKXd&_nc_ohc=gCfEaNJ9vPIAX-ssACm&_nc_rml=0&_nc_ht=scontent.fceb2-1.fna&oh=00_AfDKfWH8EnyBozju2PCmeJre3kxmYEQphSmvMPEpQlLtvA&oe=64B0B528&_nc_rid=877738019319771,https://facebook.com/usjr.official/posts/1216032309797857,How can I assist you today?
655687613269647,"Seventy-one new Certified Public Accountants (CPA) were recognized by the USJ-R CPA Review Center yesterday at the Center for the Performing Arts.

Certificates and plaques were handed personally by the University President and VP for Academics & Research.

The successful reviewees were not only from USJ-R but also from multiple Higher Educational Institutions (HEIs) in the Visayas.

Cheering the passers were CPAR faculty members and BS Accountancy students.

#USJRat75
#TakingYouForwardSince1947",2023-07-04T10:52:38,https://scontent.fceb2-2.fna.fbcdn.net/v/t39.30808-6/357723832_655682676603474_547459685291013266_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=102&cb=99be929b-59f725be&ccb=1-7&_nc_sid=0be424&efg=eyJpIjoidCJ9&_nc_eui2=AeFee6Y8z2YJox8rSzsMt8KA0udk57Z55WfS52TntnnlZ-C3jBo7U-bqCXbPHJQ-EVMbnEtSwonMxXf7-iYC8LkD&_nc_ohc=z57RJyKGUrIAX-3vmVD&_nc_zt=23&_nc_ht=scontent.fceb2-2.fna&oh=00_AfBQh0hyTGk6lpTrZnhJ-MWX-51RDwK0qbeQK9pGxvOl3w&oe=64B02A34&manual_redirect=1,https://scontent.fceb2-2.fna.fbcdn.net/v/t39.30808-6/357723832_655682676603474_547459685291013266_n.jpg?stp=cp0_dst-jpg_e15_p160x160_q65&_nc_cat=102&cb=99be929b-59f725be&ccb=1-7&_nc_sid=0be424&efg=eyJpIjoidCJ9&_nc_eui2=AeFee6Y8z2YJox8rSzsMt8KA0udk57Z55WfS52TntnnlZ-C3jBo7U-bqCXbPHJQ-EVMbnEtSwonMxXf7-iYC8LkD&_nc_ohc=z57RJyKGUrIAX-3vmVD&_nc_zt=23&_nc_ht=scontent.fceb2-2.fna&oh=00_AfBuK8WxdsEiP3d4Nx7bui7-lEBMutHH_pQuCyBCjS5xMg&oe=64B02A34,,https://facebook.com/usjr.official/posts/655687613269647,How can I help you today?
810218900431056,"Join us this afternoon as we delve into the technicalities of creating and wearing the Filipiniana costume. In time for the celebration of the National Cultural Consciousness Week held every July 1-7 of every year, we celebrate more of Filipino culture.

Speaker: Mr. Javy P. Manayon",2023-07-03T14:17:50,,https://scontent.fceb2-1.fna.fbcdn.net/v/t15.5256-10/356288290_658882632361615_9168674630747414251_n.jpg?stp=cp0_dst-jpg_e15_p173x172_q65&_nc_cat=101&cb=99be929b-59f725be&ccb=1-7&_nc_sid=ccf8b3&efg=eyJpIjoidCJ9&_nc_eui2=AeFoKaJdDIFntguOO7k28r84Cej15EEI3-MJ6PXkQQjf453ibCk2TW1v7HJ0ETolnImmxmb27rZtL5tic4VOHxsr&_nc_ohc=GJkuf1h5ecwAX_wvGNe&_nc_ht=scontent.fceb2-1.fna&oh=00_AfC4eYN4njULdlg6tDgetD6hvJkAX1vbqjVhsNtQk8ORhw&oe=64B0B68F,https://scontent.fceb2-1.fna.fbcdn.net/v/t42.1790-2/10000000_236941015786250_2357029130017950665_n.mp4?_nc_cat=108&vs=dfae07d660466ea4&_nc_vs=HBksFQAYJEdJQ1dtQUFLSXhRaGY5Y0FBTW5MOTNPQjJiVWdidjRHQUFBRhUAAsgBABUAGCRHSUNXbUFBX1ZJaEpZX1FDQUFEZllLTWplekpjYnY0R0FBQUYVAgLIAQAoRC1pICclcycgLWZiX3VzZV90ZmR0X3N0YXJ0dGltZSAxIC1pICclcycgLWMgY29weSAtbW92ZmxhZ3MgZmFzdHN0YXJ0KweIEnByb2dyZXNzaXZlX3JlY2lwZQExDXN1YnNhbXBsZV9mcHMAEHZtYWZfZW5hYmxlX25zdWIAIG1lYXN1cmVfb3JpZ2luYWxfcmVzb2x1dGlvbl9zc2ltAChjb21wdXRlX3NzaW1fb25seV9hdF9vcmlnaW5hbF9yZXNvbHV0aW9uAB11c2VfbGFuY3pvc19mb3JfdnFtX3Vwc2NhbGluZwARZGlzYWJsZV9wb3N0X3B2cXMAFQAlAByMF0AAAAAAAAAAEREAAAAm6vL%2F6NLPqwIVAigCQzMYA2F2MRwXQK1FqPXCj1wYGWRhc2hfbGl2ZV9tZF9mcmFnXzJfdmlkZW8SABgYdmlkZW9zLnZ0cy5jYWxsYmFjay5wcm9kOBJWSURFT19WSUVXX1JFUVVFU1QbCogVb2VtX3RhcmdldF9lbmNvZGVfdGFnBm9lcF9zZBNvZW1fcmVxdWVzdF90aW1lX21zATAMb2VtX2NmZ19ydWxlCndhc2xpdmVfc2QTb2VtX3JvaV9yZWFjaF9jb3VudAYxNjUwMjYRb2VtX2lzX2V4cGVyaW1lbnQADG9lbV92aWRlb19pZA84MTAyMTg5MDA0MzEwNTYSb2VtX3ZpZGVvX2Fzc2V0X2lkDzYxMjY3NDQzMDk2MDQwNxVvZW1fdmlkZW9fcmVzb3VyY2VfaWQPNjU4ODc2Mjc5MDI4OTE3HG9lbV9zb3VyY2VfdmlkZW9fZW5jb2RpbmdfaWQPMjk0NTIxMTA2MzA4NTM0DnZ0c19yZXF1ZXN0X2lkACUEHAAlxAEbB4gBcwQyNTE0AmNkCjIwMjMtMDctMDIDcmNiBjE2NTAwMANhcHAcQ29udGVudCBUYWIgb2YgYSBQYWdlIG9uIHd3dwJjdAlCUk9BRENBU1QTb3JpZ2luYWxfZHVyYXRpb25fcwczNzQ4MzMzAnRzFHByb2dyZXNzaXZlX29yZGVyaW5nAA%3D%3D&ccb=1-7&_nc_sid=b69459&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9zZCJ9&_nc_eui2=AeGF8U5FiCAugpZIPmPrfA4MsCY0IF6korqwJjQgXqSiuk9GdVQaXA2a8nxUa93qpGqTmWd2lYjejS9v2pDUeQzQ&_nc_ohc=it9VHrdHqjUAX_Qxq1d&_nc_rml=0&_nc_ht=scontent.fceb2-1.fna&oh=00_AfBE0w40FX1oN_lcIGY2WORSB0i0aSsL2p1N0QO8BXHmrQ&oe=64B1E24D&_nc_rid=214775782351836,https://facebook.com/usjr.official/posts/810218900431056,How can I help you today?
654991020005973,"#USJRadvisory | Calling the attention of the ETEEAP graduates from batches 12 - 15 (AY 2014 to 2018) to please get your unclaimed yearbook in the ETEEAP Office.

USJ-R Expanded Tertiary Education Equivalency & Accreditation Program
June 29 at 2:16 PM ·

ANNOUNCEMENT!

Calling the attention of the graduated students in Batches 12 - 15, School Year 2014-2018 to please claim your YEAR BOOK in the ETEEAP Office.

📖BATCHES 12 -15
📅SCHOOL YEAR 2014-2018

We are open on Monday-Friday 8:00am-4:30pm, and Saturday 8:00am-12:00nn.

See you!",2023-07-03T10:17:43,https://scontent.fceb2-2.fna.fbcdn.net/v/t39.30808-6/356840360_726709972589916_5716688846629284011_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=102&cb=99be929b-59f725be&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_eui2=AeF0R4OJ8A2KmSsUyaj_hAALRiEUqHp7AWpGIRSoensBanXm5Fn34CcVdcSnJN-wft3Atk2vKwt25JikDOsNpUFk&_nc_ohc=O2n1FPsHrscAX8y-FbB&_nc_zt=23&_nc_ht=scontent.fceb2-2.fna&oh=00_AfD27mhb8XP3Eub-Rt1yXbvvYJX95MVBFRabguFX8scbaQ&oe=64B0798E&manual_redirect=1,https://scontent.fceb2-2.fna.fbcdn.net/v/t39.30808-6/356840360_726709972589916_5716688846629284011_n.jpg?stp=cp0_dst-jpg_e15_p320x320_q65&_nc_cat=102&cb=99be929b-59f725be&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_eui2=AeF0R4OJ8A2KmSsUyaj_hAALRiEUqHp7AWpGIRSoensBanXm5Fn34CcVdcSnJN-wft3Atk2vKwt25JikDOsNpUFk&_nc_ohc=O2n1FPsHrscAX8y-FbB&_nc_zt=23&_nc_ht=scontent.fceb2-2.fna&oh=00_AfDxtFKJHRY2OfGzWg0_X3S4QAjDwRpE41jb5YXqU16U0Q&oe=64B0798E,,https://facebook.com/usjr.official/posts/654991020005973,"Attention all graduated students in Batches 2 - 15, School Year 2014-2018 of SSE ETEEAP!

Please be reminded to claim your yearbook at the ETEEAP Office, CQ Batcues 12-15, SY 2014-2018. 

The office is open from Monday to Friday, 8:00am-4:20pm and on Saturday, 8:00am-12:00nn. 

Thank you and see you there!"
654990280006047,"#USJRadvisory | Find answers to common inquiries about the services, policies, and procedures at the Accounting Office.

USJ-R VP Finance - Accounting Office
July 1 at 12:06 PM ·

Find answers to common inquiries about our services, policies, and procedures.",2023-07-03T10:15:31,https://scontent.fceb2-2.fna.fbcdn.net/v/t39.30808-6/357681422_657391516410240_4467101465598030192_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=110&cb=99be929b-59f725be&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_eui2=AeF0vK3DCj0SDhZwnRJ_iGwStAriw9aCKN60CuLD1oIo3gZVf0qRyz7rdPlVL_i-gzjUH6L-GsmkaA90YXZhW_Wz&_nc_ohc=jieqPApHzdUAX_XlD_-&tn=cF242BKhcQevNEOn&_nc_zt=23&_nc_ht=scontent.fceb2-2.fna&oh=00_AfC2-uzHjrLy-lqALWPC6OqxfuBIENpWn4X5eUZ3HgrB7g&oe=64B1A747&manual_redirect=1,https://scontent.fceb2-2.fna.fbcdn.net/v/t39.30808-6/357681422_657391516410240_4467101465598030192_n.jpg?stp=cp0_dst-jpg_e15_p160x160_q65&_nc_cat=110&cb=99be929b-59f725be&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_eui2=AeF0vK3DCj0SDhZwnRJ_iGwStAriw9aCKN60CuLD1oIo3gZVf0qRyz7rdPlVL_i-gzjUH6L-GsmkaA90YXZhW_Wz&_nc_ohc=jieqPApHzdUAX_XlD_-&tn=cF242BKhcQevNEOn&_nc_zt=23&_nc_ht=scontent.fceb2-2.fna&oh=00_AfDx0MXnsjqufmCS1KPmWQtbtlfyXGDo3geNlmO1MVR7uQ&oe=64B1A747,,https://facebook.com/usjr.official/posts/654990280006047,I'm here to help! What questions do you have?
